Notes:   Date: 2024-09-24 13:57:57
Wavelength C:/Users/javie/OneDrive - Scuola Superiore Sant'Anna/Documents/GitHub/PyOsaGui/temp/fas.csv (nm),Power Trace 1 (dBm),Power Trace 2 (dBm)
1544.9215686274101,0.8022466152147758,0.4452950612040118
1544.9411764705474,1.5491188927231896,0.453052163238424
1544.9607843136846,1.572872712250585,0.5705660306624005
1544.9803921568218,1.3459275020364363,0.6449799745803922
1544.999999999959,1.1433900687705634,0.3484509066654957
1545.0196078430963,1.454287305612753,0.48010204440144877
1545.0392156862335,0.9776122431731367,0.0017841606700085555
1545.0588235293708,1.5994560209090891,0.07590010202832373
1545.078431372508,1.1246185140777305,0.015681989404579516
1545.0980392156453,0.9491948947910134,0.8607010070893255
1545.1176470587825,0.7304678850051214,0.7289987454910092
1545.1372549019197,0.9140198080793894,0.9188891181223365
1545.156862745057,1.1361789764457526,0.14285611408570656
1545.1764705881942,1.1290400618869223,0.036227100949051294
1545.1960784313314,0.6826462956961162,0.5364469442281883
1545.2156862744687,0.913603028657332,0.48494883357525875
1545.235294117606,1.6371325970668322,0.5492517010685061
1545.2549019607432,0.709424054718399,0.06187063257201286
1545.2745098038804,1.3295562044603546,0.4654842246057687
1545.2941176470176,1.3353020538151412,0.42534741753477134
1545.3137254901549,1.00763261369367,0.3800526094856953
1545.333333333292,1.1639914297882898,0.8358750283535838
1545.3529411764293,0.7592177607402013,-0.004462216422994214
1545.3725490195666,1.490160117233357,0.5903790955366719
1545.3921568627038,0.7655328711479947,0.24859410198310944
1545.411764705841,1.68980399730007,0.9416855739440261
1545.4313725489783,1.6363690412005847,0.6767539000005416
1545.4509803921155,1.298599371134908,0.12360927728852936
1545.4705882352528,1.2685414693656907,0.0684726697160431
1545.49019607839,1.5833950153564873,0.49060035350368725
1545.5098039215272,1.405275269665194,0.7236061403666114
1545.5294117646645,1.4563280113064658,0.5872892048710059
1545.5490196078017,1.2700304241360412,0.7706333196857003
1545.568627450939,0.7935295013904385,0.19613936678093455
1545.5882352940762,1.4617655846612438,-0.010564476111224408
1545.6078431372134,1.1123208796825532,0.5220579738852975
1545.6274509803507,0.9033488647214891,0.8759843607441288
1545.647058823488,0.7858827661394865,0.6127566392525188
1545.6666666666251,0.9381443534424149,0.4119359937789854
1545.6862745097624,0.87937404327225,0.6340504812603621
1545.7058823528996,1.4055426703218283,0.38766121691839295
1545.7254901960368,1.11559026468222,0.8932397887669488
1545.745098039174,1.4476062631863247,0.7401610609309739
1545.7647058823113,1.4678092881835303,0.3913413499309274
1545.7843137254486,1.603013289283959,0.9223409300892542
1545.8039215685858,0.9559515120860809,0.8453800628911841
1545.823529411723,1.0639415805556585,0.9483187912374794
1545.8431372548603,0.8519700465396196,0.6502523645352116
1545.8627450979975,1.2815419494226539,0.07954155272237234
1545.8823529411347,1.5905201639730633,0.7179986827182677
1545.901960784272,0.8211457266414046,0.14140481970330873
1545.9215686274092,1.6089766141142972,0.9641408807740516
1545.9411764705465,1.0333673267895573,0.6266058259213548
1545.9607843136837,1.3119946426632492,0.9212867019028493
1545.980392156821,0.9983026287899408,0.1143563348045547
1545.9999999999582,1.0492135248327754,0.4228309541368859
1546.0196078430954,1.531628965521381,1.0144847165624933
1546.0392156862326,1.213503580141464,0.4287140487865058
1546.0588235293699,1.0580572126425194,0.7338913632151263
1546.078431372507,1.2621445593274094,0.9319002624945242
1546.0980392156443,1.737999909033211,0.8529695453003279
1546.1176470587816,1.2053411288990317,0.3080494817433955
1546.1372549019188,1.3436024140701213,1.0127196651528916
1546.156862745056,1.176624095834685,0.9537668810318368
1546.1764705881933,1.2592947052186767,0.5145989923506961
1546.1960784313305,1.1039956397837016,1.0125672382317616
1546.2156862744678,0.9783810725475778,0.04652474912158436
1546.235294117605,1.7347361232221485,0.4250291077974076
1546.2549019607422,1.0190365537681525,0.7675965855888716
1546.2745098038795,0.792738071777694,0.738212278493338
1546.2941176470167,1.316074588123701,0.5231178373643567
1546.313725490154,1.2148795457742605,0.13918195964034463
1546.3333333332912,1.1291393224207307,0.07397828576205678
1546.3529411764284,1.0756113008926262,0.8996066118957102
1546.3725490195657,1.237429173715749,0.5250568498228769
1546.392156862703,1.5640352851508803,0.7060952787488677
1546.4117647058401,1.415734420488476,0.2973271138016776
1546.4313725489774,0.8677917626136221,0.4032886269640231
1546.4509803921146,1.2445347980864012,0.2731064554275092
1546.4705882352519,1.7298508229817942,0.0764149352035959
1546.490196078389,1.3265348742248304,1.0089114324153887
1546.5098039215263,1.161549967538289,0.4343684930964862
1546.5294117646636,1.565581567397793,0.8663665718841705
1546.5490196078008,1.5999148185211842,0.16339598653849247
1546.568627450938,0.9273783971041523,0.5783408992086629
1546.5882352940753,1.5786724978673394,0.6137635703675703
1546.6078431372125,0.8915889801384497,0.9796604316827705
1546.6274509803497,1.6718514575461167,0.9188065789595751
1546.647058823487,1.4103766834244043,0.9293527441294993
1546.6666666666242,1.5839656467071292,0.4283737538091291
1546.6862745097615,1.6243986410379203,0.21523607832768338
1546.7058823528987,1.5276588061940706,0.5602146435161792
1546.725490196036,1.3780200267136868,0.5797011436447408
1546.7450980391732,1.705741641130086,0.6414829783018567
1546.7647058823104,1.3393471450268577,0.45027466112231707
1546.7843137254476,1.3472833834506708,0.2793145509782652
1546.8039215685849,1.4330079117607222,0.8646287128818357
1546.8235294117221,1.6018154553948247,0.3362725280693022
1546.8431372548594,1.1992760389882522,1.0531802361177593
1546.8627450979966,1.4048289022508473,0.7137899244090977
1546.8823529411338,0.9336463413793328,0.959612970064869
1546.901960784271,1.3877308232037902,0.49239949993265014
1546.9215686274083,1.1325950825595352,0.4045127993681955
1546.9411764705455,1.5861678433425395,0.4764502226584506
1546.9607843136828,1.1826613793399967,0.2529520093919153
1546.98039215682,1.4482250095024405,0.5054430993033034
1546.9999999999573,1.5086355219855108,0.9306966384258613
1547.0196078430945,1.4903298457827312,0.9416893437249991
1547.0392156862317,1.2008394327747616,0.17257911637863416
1547.058823529369,1.3604568267900903,0.7637657192906613
1547.0784313725062,1.706094341060194,0.7806277790880226
1547.0980392156434,1.2429724623587743,1.0328308104060893
1547.1176470587807,1.303282616716828,0.131105188209938
1547.137254901918,1.2184516453649654,0.5214007449893143
1547.1568627450552,1.0810478955717149,0.9279812479674502
1547.1764705881924,1.349406657793286,0.9682328541664578
1547.1960784313296,1.0812271149893045,0.860459446376175
1547.2156862744669,1.128149171271061,0.4220718678112928
1547.235294117604,1.5907774297726056,0.29071480496055474
1547.2549019607413,1.2660682149691165,0.5243518827440387
1547.2745098038786,1.4411231107839937,0.4393467274932723
1547.2941176470158,1.7616409376975897,1.0722272080390003
1547.313725490153,1.3118266147670758,0.7830471524087856
1547.3333333332903,1.5849925572401389,0.5813086053070253
1547.3529411764275,1.4968241656302186,0.6733332244120288
1547.3725490195648,1.10790394915571,0.6325356592168125
1547.392156862702,1.4080856623450324,0.611998530660905
1547.4117647058392,1.5611712875327046,0.733775876609198
1547.4313725489765,1.197722458642919,0.7795031028987267
1547.4509803921137,1.6933999378045361,0.13896408272756003
1547.470588235251,1.4961382345525045,0.7814741154064185
1547.4901960783882,1.7395440212367694,0.19003622337582837
1547.5098039215254,1.2338840615730802,0.8890568061306996
1547.5294117646627,1.1839572203004038,0.689801800653312
1547.5490196078,1.1568189748133308,0.16541510216679056
1547.5686274509371,1.3695458395775217,0.18262997962609953
1547.5882352940744,1.199766670531989,0.22734554444940142
1547.6078431372116,1.2671376153990312,0.8424646721613853
1547.6274509803488,1.6654619316691743,0.9043434990173176
1547.647058823486,1.1202209486114953,0.4817105276499395
1547.6666666666233,1.429125583537753,0.46655662120201064
1547.6862745097606,1.6008515366111489,0.1916671112127067
1547.7058823528978,1.8258145056268584,0.5334401337023791
1547.725490196035,1.494918017163245,1.0781509131213598
1547.7450980391723,1.5441684859450868,0.9786185598633873
1547.7647058823095,1.742688765465072,0.6031031996166862
1547.7843137254467,1.7126659502956998,0.24552905127432725
1547.803921568584,1.6826732998416691,0.8640019283616274
1547.8235294117212,1.0278570486481249,0.9204631622173567
1547.8431372548584,1.192167092603706,0.3514019816974696
1547.8627450979957,1.4893290015495566,0.5114625546486105
1547.882352941133,0.8922722428551197,1.0127751922546344
1547.9019607842702,1.3713501808639794,0.7845129534307305
1547.9215686274074,1.581860523984885,0.8180132390971575
1547.9411764705446,1.0833104944916097,0.34490123415092
1547.9607843136819,1.4665204752290855,0.4273176271802921
1547.980392156819,1.1269331335357498,0.8451129950843425
1547.9999999999563,0.8808872312449928,0.23453204031607153
1548.0196078430936,1.6039354439621485,0.8313553107637647
1548.0392156862308,1.8111888555018973,0.7998813010120376
1548.058823529368,0.9062400218258301,0.8762084746225419
1548.0784313725053,1.5402839135880249,0.8190692792362736
1548.0980392156425,1.6529947415256938,0.7823306261774035
1548.1176470587798,1.6516892867401871,0.17837766700809804
1548.137254901917,1.7273711656029689,1.1406800105927277
1548.1568627450542,1.3927597545000179,0.3883501851653207
1548.1764705881915,1.075602537630916,0.3593469845059454
1548.1960784313287,1.0936962101112042,0.7528721781712066
1548.215686274466,1.0998707398697707,0.8347388383342186
1548.2352941176032,1.5058714538133398,0.4719913104226931
1548.2549019607404,1.4466700280204545,0.2797363201506732
1548.2745098038777,0.9609839312461823,0.2660599103636214
1548.294117647015,0.8842570810031842,0.8206106773256117
1548.3137254901521,1.3188768063770393,0.7916745404365828
1548.3333333332894,0.8922914610773718,0.8051551405542089
1548.3529411764266,0.9880531567079619,1.020798197954686
1548.3725490195638,1.2919818115879864,0.8484927245924029
1548.392156862701,1.5185654836488274,0.7481814436893249
1548.4117647058383,0.9872395618922947,0.1646677215882258
1548.4313725489756,1.4124105212227072,0.32124117145407977
1548.4509803921128,1.1626619498118642,0.31371228298822124
1548.47058823525,1.5016610457432193,0.6955409369725449
1548.4901960783873,1.27038973524344,0.9029446993031434
1548.5098039215245,0.9286853192998661,0.627878650656409
1548.5294117646617,1.3225214412554704,0.7009680317246331
1548.549019607799,1.3789188291060366,1.0369386361247812
1548.5686274509362,1.0012547808342116,0.6440367677058575
1548.5882352940735,1.1972643048678324,0.2386253629432551
1548.6078431372107,0.9249534749189485,1.0140486372465716
1548.627450980348,1.2259263142657928,0.38800795827128465
1548.6470588234852,1.3757308294171922,0.5170733294341671
1548.6666666666224,1.5708041616193484,0.48044444222335664
1548.6862745097596,1.1921996003460973,1.1040978657781357
1548.7058823528969,1.1511295620857869,0.43756931118763265
1548.7254901960341,1.7024936119633063,0.5441934465624665
1548.7450980391714,1.170999519230326,0.19598131881762432
1548.7647058823086,0.8917097685332865,0.932286327646405
1548.7843137254458,1.2931580635214004,0.8464338832009275
1548.803921568583,0.924659867217114,0.4714921330502017
1548.8235294117203,1.6655073312244555,1.0358601442232254
1548.8431372548575,1.6701948583103032,0.33745493088917716
1548.8627450979948,1.6960279233170537,0.206080628623337
1548.882352941132,0.9844555090535992,0.22636747042808877
1548.9019607842692,1.0706729621962092,0.5034839883183542
1548.9215686274065,1.0286418822516146,1.021725933711397
1548.9411764705437,0.9368624024291085,1.0516983297853089
1548.960784313681,1.7127864772909809,0.23904414058937629
1548.9803921568182,1.1659591321751623,0.5315430075998985
1548.9999999999554,1.3859247593945456,1.128220547823977
1549.0196078430927,1.497354907248332,0.4529645279327426
1549.03921568623,1.1534170927377678,0.8453294258564868
1549.0588235293671,1.4234298037451234,0.46331115782162957
1549.0784313725044,1.767734491948628,0.3349134479758329
1549.0980392156416,1.219090620457143,0.31954172433340156
1549.1176470587789,1.4955669548038455,0.49668811421694903
1549.137254901916,1.8200041914112193,0.6055535024730347
1549.1568627450533,1.2878040525555197,1.0419242580388168
1549.1764705881906,1.3302452499341988,0.6751586297519461
1549.1960784313278,1.428188191320513,0.7112880539946582
1549.215686274465,1.0024164665348025,0.7593453590786929
1549.2352941176023,1.227769734377079,0.9657072833650147
1549.2549019607395,1.1892650435439762,0.3746508709396392
1549.2745098038768,1.4900193365951047,0.5203374728078338
1549.294117647014,0.9156032371701411,0.2657631388196691
1549.3137254901512,1.6804190850507534,0.8432663202972954
1549.3333333332885,1.795863505339091,0.2614948067272348
1549.3529411764257,1.5472553440725134,1.130159846420388
1549.372549019563,1.2378700573548211,0.8123232341874299
1549.3921568627002,1.4245331107120105,0.8777433288974267
1549.4117647058374,1.5547635897062015,0.6631294051723733
1549.4313725489747,0.9102618468188811,0.6820312028464626
1549.450980392112,1.268496663534138,0.6905766698673205
1549.4705882352491,1.2522269913695383,1.0641017841294895
1549.4901960783864,0.9651489236860848,0.8175204036576839
1549.5098039215236,1.259438960806995,0.5823404896683473
1549.5294117646608,1.1852751551938714,1.0232372259261853
1549.549019607798,0.9301512396693796,0.239347594205753
1549.5686274509353,1.2630809368990237,1.1696732908504333
1549.5882352940725,1.1155100924837957,0.9644131995962597
1549.6078431372098,1.0859559386789392,0.6536688235076021
1549.627450980347,1.3825171180250224,0.23682122253120705
1549.6470588234843,1.2579652469374418,0.30935635368907327
1549.6666666666215,1.5564166706495468,0.7807824834522239
1549.6862745097587,1.7752114109468828,1.0986796915394472
1549.705882352896,1.4040394122326219,1.0997797050481481
1549.7254901960332,0.9796121484160859,0.6874299796435237
1549.7450980391704,0.9230866778499495,1.0556687380015504
1549.7647058823077,1.2972226213686486,0.7214734008221888
1549.784313725445,1.7981777232540321,0.4134126050960044
1549.8039215685822,1.2774871690413465,1.0138450332528914
1549.8235294117194,1.5685415033502756,0.6394701265359996
1549.8431372548566,1.514081652336172,0.9522772579678445
1549.8627450979939,1.6997673427991877,0.7319020719976262
1549.882352941131,1.201189876002174,0.9756594048097698
1549.9019607842683,1.8643626592714164,0.894867152534716
1549.9215686274056,1.0489468958571955,0.3937760929549492
1549.9411764705428,1.0783645363410606,0.8889680758425418
1549.96078431368,1.6940093914615413,0.3067277703331565
1549.9803921568173,1.837540266209476,0.7208759697987288
1549.9999999999545,1.3052207834911473,1.1272531190802226
1550.0196078430918,1.203907905524224,0.27966440237506174
1550.039215686229,1.8034753512390285,0.42280495873840823
1550.0588235293662,1.656503625983348,1.0604723948547492
1550.0784313725035,1.1081032332799359,0.931949706142279
1550.0980392156407,1.7919430787856554,0.5384444551627787
1550.117647058778,1.4116315841738607,0.5199038815901649
1550.1372549019152,1.591022108684357,0.8208689593697748
1550.1568627450524,0.94601524363811,0.2304067447926107
1550.1764705881897,1.8998050474617232,0.5935638883321264
1550.196078431327,1.8275997565648279,0.9658628730139005
1550.2156862744641,1.7578335790575323,1.1581040997075194
1550.2352941176014,1.2661226358317084,1.1696683387823206
1550.2549019607386,1.4104868398147805,0.29354983432394377
1550.2745098038758,1.7452930064207546,0.8347820539219054
1550.294117647013,1.394327731263769,1.0535669794774924
1550.3137254901503,1.082284416826396,0.9794990298719654
1550.3333333332876,1.2607929723589368,0.7566189456567078
1550.3529411764248,1.8929814950848793,0.8495321567760148
1550.372549019562,1.4312156071142383,0.4301198006860125
1550.3921568626993,1.3753245165719301,0.646300750353846
1550.4117647058365,1.4700242932924756,0.37910115640119557
1550.4313725489737,1.7219665258572583,0.2124611648197319
1550.450980392111,1.4892939432784207,1.1439555423890608
1550.4705882352482,1.4808882060547899,0.4433028096187961
1550.4901960783855,1.0657917749185137,0.8918483656696198
1550.5098039215227,1.5378305762130056,0.20568022775802322
1550.52941176466,1.2565833694856727,0.2699927510645826
1550.5490196077972,0.9777222961242655,1.063263198343893
1550.5686274509344,1.5145243921104488,0.5006812885898184
1550.5882352940716,1.862756241215922,0.6030517388767029
1550.6078431372089,1.4584904770062144,0.32888035908627794
1550.627450980346,1.4346897053926868,0.4383407486621111
1550.6470588234833,1.33300617020289,0.8146903775603228
1550.6666666666206,1.7737600115877727,0.5820364214158816
1550.6862745097578,1.0020165797304605,0.3469763616127984
1550.705882352895,1.5788737031089677,1.1351605799834248
1550.7254901960323,1.519341582778382,0.9915826915179742
1550.7450980391695,0.9649349733444782,1.1186860527689197
1550.7647058823068,1.4774343827441907,0.6065819134250388
1550.784313725444,1.087050622093987,0.3599524198541713
1550.8039215685812,1.0748114658416354,0.7017317685562824
1550.8235294117185,1.4957973820400725,1.0249808143654424
1550.8431372548557,1.62626619122226,1.0282215874153326
1550.862745097993,1.5837628187684523,0.9161204256238852
1550.8823529411302,1.7276775464397809,0.3890367705029163
1550.9019607842674,0.9961521002529292,0.4292403308472872
1550.9215686274047,1.3426415636869273,0.51294826708301
1550.941176470542,1.4252862756423486,0.5699711983472351
1550.9607843136791,1.5807456843758376,1.0332908522751167
1550.9803921568164,0.936405369127796,0.3647772764511779
1550.9999999999536,1.8525898926481483,0.3890070070558015
1551.0196078430909,1.7741250534770532,0.7010820020315249
1551.039215686228,0.9543156159565259,0.19615896972969402
1551.0588235293653,1.133831275666229,1.1519118316985084
1551.0784313725026,1.5523750239770633,0.5570104142310343
1551.0980392156398,1.7287038760961788,0.6843086019492469
1551.117647058777,1.8405846247584372,1.1181429024524276
1551.1372549019143,1.0708446619036853,0.1885041139850149
1551.1568627450515,1.800233323479472,0.3114641416542346
1551.1764705881887,1.6793295522615834,0.35342749317518196
1551.196078431326,1.7319784019005602,0.726935363079446
1551.2156862744632,1.7212414076954516,0.7728824240035251
1551.2352941176005,1.417792600638753,1.1648530634611693
1551.2549019607377,0.9916759817464635,0.9777838731245205
1551.274509803875,1.8046719376333895,1.0552536204445528
1551.2941176470122,1.3835287663718954,0.5905629998758004
1551.3137254901494,1.3407484750924867,0.6401997819592868
1551.3333333332866,1.1147355027911257,1.1544304703789732
1551.3529411764239,1.4029940860931274,0.4963802306000321
1551.3725490195611,1.1005700367991174,0.3261136350151166
1551.3921568626984,1.616319189643133,1.0263628903863358
1551.4117647058356,1.7172066043028762,0.850944613691561
1551.4313725489728,1.445145495265158,0.24799799994580796
1551.45098039211,1.7646458704121493,0.664250390817879
1551.4705882352473,1.6867734385127062,0.7327971941724875
1551.4901960783845,1.0162826765073119,0.31891422303539607
1551.5098039215218,1.4683921377985927,0.7241594559456918
1551.529411764659,1.8089653006155473,0.9700926353885785
1551.5490196077963,1.7889216604279556,0.6567716550229696
1551.5686274509335,1.035009742290719,0.9607612905465996
1551.5882352940707,1.8390762410853285,0.22861316909956747
1551.607843137208,0.9107636163710394,1.0250562804400036
1551.6274509803452,1.2433304660869,0.34915609016574484
1551.6470588234824,1.1160453550847862,0.9740319929683343
1551.6666666666197,1.5720536352275394,0.15607553419379153
1551.686274509757,1.432841607623827,1.1039046488716169
1551.7058823528942,1.1265754116722215,1.1149822005247128
1551.7254901960314,1.4953490107893381,1.000088451981033
1551.7450980391686,0.8895702567382628,0.5581320386691483
1551.7647058823059,1.5936025960118494,0.6280235040115953
1551.784313725443,1.3731376100658208,0.7692974916938438
1551.8039215685803,0.9809099890752347,0.5628555532894833
1551.8235294117176,1.050971174985394,0.650900261205015
1551.8431372548548,1.1235955312210826,0.215028320415001
1551.862745097992,1.7171601371043899,0.8812401992330131
1551.8823529411293,1.7530845024193562,0.8815291244625645
1551.9019607842665,0.9982777315073366,0.3083136425728699
1551.9215686274038,1.3213626786076875,0.8986336463987045
1551.941176470541,1.0054317572813785,1.059918911415974
1551.9607843136782,1.473749071886977,0.4935840266783536
1551.9803921568155,1.7492693407681923,0.6635238323862738
1551.9999999999527,1.3479218465305196,0.6569028164077033
1552.01960784309,1.5372862116232422,0.16387601731907098
1552.0392156862272,1.5300500488745823,0.23825209455723073
1552.0588235293644,1.1196043032956422,0.9161134553775705
1552.0784313725017,1.5432887492291718,0.27430286280568733
1552.098039215639,1.684510435200084,0.5026784302144693
1552.1176470587761,1.3045513166343627,1.0748453427130138
1552.1372549019134,1.4501178759558304,0.14758237761436227
1552.1568627450506,0.8745909938011053,0.32418604017210484
1552.1764705881878,1.8027966307992234,1.0329621860063947
1552.196078431325,1.1794877852832897,0.16745033912590995
1552.2156862744623,0.920980858235098,0.5231442013455353
1552.2352941175996,1.225061112218933,0.6363113735921567
1552.2549019607368,1.1986801720994078,0.7589953499058477
1552.274509803874,0.8914947605784165,1.1111927720721961
1552.2941176470113,0.8639047507690951,0.9200699268708106
1552.3137254901485,1.0486875873869457,0.15469714875265878
1552.3333333332857,1.66077575510913,1.093542091104745
1552.352941176423,1.4666462603819712,0.997228930450269
1552.3725490195602,1.2106409025862188,0.42707635115637516
1552.3921568626974,1.3322049041120074,0.7393622208791794
1552.4117647058347,1.1712015814393137,0.7487547013993593
1552.431372548972,0.8525544623541953,1.076628778101536
1552.4509803921092,0.9410862596156628,0.6525969105472436
1552.4705882352464,0.8952191911092622,0.601367496214005
1552.4901960783836,1.2713567143212154,0.6009624350683755
1552.5098039215209,1.5967725905376415,0.14760709387218518
1552.529411764658,1.3727054866086674,0.8086805321575893
1552.5490196077953,1.2052718280594104,0.36562048514951295
1552.5686274509326,1.8105788804752403,0.6427158036653147
1552.5882352940698,1.6123471560552796,0.5317591312194487
1552.607843137207,1.1444273016141382,0.39924070144071416
1552.6274509803443,1.801991982049326,0.5739001668270404
1552.6470588234815,1.817236202010656,0.5891146191974631
1552.6666666666188,1.3626826632831281,0.32927237497632067
1552.686274509756,0.9370359561783258,0.8185539916178197
1552.7058823528932,1.6209071016601222,0.6519409259152744
1552.7254901960305,1.723468852317196,1.0383446478204053
1552.7450980391677,1.72711264329166,1.080245307034469
1552.764705882305,0.976743438767392,0.4149805961924124
1552.7843137254422,0.9762073218781682,0.11384790517370459
1552.8039215685794,1.797695483660088,1.0243933156471923
1552.8235294117167,1.6416462954167153,0.46052820842622905
1552.843137254854,1.0670337297804855,0.4665431441658744
1552.8627450979911,1.5235194901567355,0.19239639798778557
1552.8823529411284,0.8569160374542303,0.6836923915973143
1552.9019607842656,1.5060923075811579,0.22057710741345782
1552.9215686274028,1.2695263754731,0.4428759845284582
1552.94117647054,1.0264463955825478,0.5663117750743084
1552.9607843136773,1.2951527134657261,0.16638637023399566
1552.9803921568146,1.5269679639289964,0.5474448078620124
1552.9999999999518,0.8437357385782579,0.1808581224248305
1553.019607843089,1.656433413625279,0.12921892792137032
1553.0392156862263,1.36077400099692,0.7758402254915988
1553.0588235293635,1.1441996781345516,1.029214018449561
1553.0784313725007,1.6018879583434311,0.9386578145559301
1553.098039215638,1.2093318331042282,0.34100888274660296
1553.1176470587752,1.8070269126910108,0.7389374986422361
1553.1372549019125,1.7815295842161416,1.0427801855279315
1553.1568627450497,1.0694575001391209,0.6639118564073734
1553.176470588187,1.6617772250703986,0.21982496912988458
1553.1960784313242,1.2164829879749166,0.5265051648675916
1553.2156862744614,1.6978895374211387,0.17493458517848348
1553.2352941175986,1.0944401579555914,0.4241003875565382
1553.2549019607359,1.189165576960909,0.6851818177771747
1553.2745098038731,1.0581733728616263,0.6872884188057621
1553.2941176470104,1.4576664950717664,0.5410027437210259
1553.3137254901476,1.0649309940144143,0.9862890276974391
1553.3333333332848,1.433045772741386,0.8678650676450156
1553.352941176422,1.6472185276779812,0.9020118612989885
1553.3725490195593,0.9684102006637292,0.7650649921345629
1553.3921568626965,1.4076204025134484,0.38531074874057947
1553.4117647058338,0.8695139141072775,1.0082422019276294
1553.431372548971,1.5914239505455579,0.7493893181689179
1553.4509803921082,1.7419833359687158,0.5773269667363641
1553.4705882352455,1.7047003111702792,0.3815566562616592
1553.4901960783827,1.4223120205327262,0.9459975235894372
1553.50980392152,1.3672537377113305,0.7455334930512962
1553.5294117646572,1.1402310236183726,0.1344818385829455
1553.5490196077944,1.4957378904868504,0.9785095509201228
1553.5686274509317,0.9819545819096666,0.8353420994214207
1553.588235294069,0.9115484480244427,0.37598891303002063
1553.6078431372061,1.643126771062656,0.607309981090232
1553.6274509803434,1.404046241894076,0.9580061315554369
1553.6470588234806,1.385562715322403,0.4978177645533003
1553.6666666666179,1.710626850808246,0.9291635776655476
1553.686274509755,1.3248933036997719,0.17303379056440182
1553.7058823528923,0.889178264119646,0.6058159540572697
1553.7254901960296,1.3953122269180844,0.9615079640473926
1553.7450980391668,1.1529084106560723,0.16612706533776816
1553.764705882304,1.2730878017707445,0.8184854000024462
1553.7843137254413,1.7077638886237878,0.27700606715701515
1553.8039215685785,0.9271069401682148,0.6807771905032769
1553.8235294117158,1.529500431917975,0.9331083653245744
1553.843137254853,1.288932221986205,0.3742978895043675
1553.8627450979902,1.0758136781220102,1.019366689060465
1553.8823529411275,1.022522387954404,0.1049220546422237
1553.9019607842647,1.202059225037725,0.7409114965962539
1553.921568627402,0.9834608662669485,0.18835384591181495
1553.9411764705392,1.4254918759752226,0.49405429687989444
1553.9607843136764,0.9387225200395157,0.9221277678198871
1553.9803921568137,1.447114798854256,0.26777412923134214
1553.999999999951,1.1028329716327876,0.42294539885333005
1554.0196078430881,1.4161340285474588,0.331237419103462
1554.0392156862254,1.4264011404644377,0.79179476901226
1554.0588235293626,1.3617284659586004,0.9691343765626026
1554.0784313724998,1.6108549456731565,0.12527742139889653
1554.098039215637,1.1242404864921787,0.7355766135700309
1554.1176470587743,1.628576542953994,0.4810811104035111
1554.1372549019115,1.1433725878590029,0.3600307020799502
1554.1568627450488,1.437718483277891,0.3820908349774404
1554.176470588186,1.3851197009482787,0.13607516951264712
1554.1960784313233,1.1921100200749928,0.1280877915753615
1554.2156862744605,1.2594432788330616,0.2681518278610684
1554.2352941175977,1.406195736778567,0.36628060914908145
1554.254901960735,1.203205689649372,0.5168736839253171
1554.2745098038722,1.616793423432721,0.3503113747153602
1554.2941176470094,1.291164753869173,0.37138350863730574
1554.3137254901467,1.1967502889590844,0.9027659388950262
1554.333333333284,0.9937111136027017,0.13309677862530597
1554.3529411764212,1.6135107448541925,0.7759563897300168
1554.3725490195584,1.6858621507524916,0.3421073257346191
1554.3921568626956,1.6732833322392653,0.21794541651212768
1554.4117647058329,1.660699923301227,0.9803298102397797
1554.43137254897,1.0891643717223034,0.016518826508156698
1554.4509803921073,1.5508510034481615,0.786989724785342
1554.4705882352446,1.2755921217249118,0.2599599048985708
1554.4901960783818,1.1348585862388292,0.6536410439951625
1554.509803921519,1.2298760967586746,0.5649710304404524
1554.5294117646563,1.0477680151665805,0.6875753756535243
1554.5490196077935,1.0293416963406943,0.8446644958101301
1554.5686274509308,0.9955397291126317,0.8018576349104123
1554.588235294068,0.8138062883415992,0.5884788204074485
1554.6078431372052,1.0058478764091623,0.565896222748193
1554.6274509803425,0.8725492973194147,0.1449279227018649
1554.6470588234797,1.365047017986448,0.30385346890341985
1554.666666666617,1.6743311315693932,0.05841585224612461
1554.6862745097542,0.9461111240656991,0.7039317475468464
1554.7058823528914,1.3419499480106731,-0.013223867720825289
1554.7254901960287,0.7677643962402461,0.6300827697906379
1554.745098039166,0.9716347451860338,0.0627998888332374
1554.7647058823031,1.1744324864012685,0.1505908720167054
1554.7843137254404,1.5589322660341605,0.018330167813293108
1554.8039215685776,1.2756021995018116,0.3692926656549331
1554.8235294117148,0.9700890285844663,0.20326101064219454
1554.843137254852,1.4481805013668412,0.6522622043168514
1554.8627450979893,1.5985773266134562,0.3726323249319209
1554.8823529411266,1.361182422529214,0.46414404872093007
1554.9019607842638,1.5097642946673033,0.2472842612055522
1554.921568627401,0.8395152003186865,0.5305846922355296
1554.9411764705383,1.4295331292080569,0.31751456268626543
1554.9607843136755,0.7755518573158541,0.4946040229347711
1554.9803921568127,1.6275317329019057,0.25046865965509924
1554.99999999995,0.8111211727388473,0.6369168480313638
1555.0196078430872,1.0854719564294337,0.7493191269181677
1555.0392156862245,1.1455814630220225,0.620298575078567
1555.0588235293617,0.8303617962906343,0.40275042615158796
1555.078431372499,1.2513446255537384,0.06075129853783828
1555.0980392156362,1.5108615104934926,0.2600715353152778
1555.1176470587734,1.0814175643511281,0.26893893772397504
1555.1372549019106,1.1987748152453293,0.026624903592029292
1555.1568627450479,1.3657633916246883,0.2231929300485303
1555.176470588185,1.5575550295386658,0.1383302146855347
